as_of_date,etf_ticker,constituent_ticker,constituent_name,isin,sedol,shares_held,market_value,weight_pct,currency,sector,country,asset_class,instrument_type,source
2026-06-23,LIT,002371 C2,NAURA TECHNOLOGY GROUP CO-A,,BD5LYF1,1080310.0,118856201.98,6.63,USD,,,,equity,web_csv
2026-06-23,LIT,6762 JP,TDK CORP,,6869302,4699980.0,114710291.48,6.4,USD,,,,equity,web_csv
2026-06-23,LIT,6752 JP,PANASONIC HOLDINGS CORPORATION,,6572707,3991700.0,104514815.39,5.83,USD,,,,equity,web_csv
2026-06-23,LIT,ALB,ALBEMARLE CORP,US0126531013,2046853,612840.0,91913743.2,5.13,USD,,,,equity,web_csv
2026-06-23,LIT,TSLA,TESLA INC,,B616C79,192743.0,73552656.23,4.11,USD,,,,equity,web_csv
2026-06-23,LIT,006400 KS,SAMSUNG SDI CO LTD,,6771645,230927.0,70314070.64,3.92,USD,,,,equity,web_csv
2026-06-23,LIT,300014 C2,EVE ENERGY CO LTD-A,,BD5C7G6,6998994.0,69309005.8,3.87,USD,,,,equity,web_csv
2026-06-23,LIT,300750 C2,CONTEMPORARY AMPEREX TECHN-A,,BHQPSY7,1128665.0,65205442.83,3.64,USD,,,,equity,web_csv
2026-06-23,LIT,PLS AU,PLS GROUP LTD,AU000000PLS0,B2368L5,15304980.0,58025243.17,3.24,USD,,,,equity,web_csv
2026-06-23,LIT,373220 KS,LG ENERGY SOLUTION,,BNSP8W5,246411.0,57911304.29,3.23,USD,,,,equity,web_csv
2026-06-23,LIT,SQM,QUIMICA Y MINERA CHIL-SP ADR,US8336351056,2771122,741468.0,56722302.0,3.17,USD,,,,equity,web_csv
2026-06-23,LIT,002460 C2,GANFENG LITHIUM GROUP CO L-A,,BD5CB19,5552232.0,55570535.61,3.1,USD,,,,equity,web_csv
2026-06-23,LIT,002709 C2,GUANGZHOU TINCI MATERIALS -A,,BD5LR63,6547185.0,52076047.95,2.91,USD,,,,equity,web_csv
2026-06-23,LIT,1211 HK,BYD CO LTD-H,SA123GA0ITH7,6536651,5191021.0,50216039.34,2.8,USD,,,,equity,web_csv
2026-06-23,LIT,002466 C2,TIANQI LITHIUM CORP-A,,BD5CKH8,5031293.0,45409824.22,2.54,USD,,,,equity,web_csv
2026-06-23,LIT,ENS,ENERSYS,,B020GQ5,189907.0,42430921.01,2.37,USD,,,,equity,web_csv
2026-06-23,LIT,MIN AU,MINERAL RESOURCES LTD,AU000000MIN4,B17ZL56,885914.0,39881142.99,2.23,USD,,,,equity,web_csv
